Machine Name,Lloyd LRX ,Undamaged,1,,,2,,,3,,,1 hr healing,1,,,2,,,3,,,3 hr healing,1,,,2,,,3,,,4,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-3.66,0,,-4.64,0,,-1.9,0,,,-0.8,0,,-1.03,0,,-1.83,-0.01,,,-4.07,-0.02,,-6.57,-0.02,,-8.38,-0.03,,,0
,,,157.3,0.38,,156.49,0.38,,148.59,0.3,,,84.26,0.33,,123.34,0.22,,67.07,0.3,,,81.55,0.32,,125.58,0.22,,80.45,0.3,,60.57,0.29
,,,158.8,0.38,,158,0.38,,150.01,0.3,,,85.11,0.33,,124.52,0.22,,67.78,0.3,,,82.41,0.32,,126.84,0.22,,81.33,0.3,,61.23,0.29
,,,160.3,0.38,,159.5,0.38,,151.42,0.3,,,85.96,0.33,,125.71,0.22,,68.48,0.3,,,83.26,0.32,,128.1,0.22,,82.21,0.3,,61.9,0.29
,,,161.8,0.38,,161.01,0.38,,152.83,0.3,,,86.81,0.33,,126.9,0.22,,69.19,0.3,,,84.12,0.32,,129.36,0.22,,83.09,0.3,,62.56,0.29
,,,163.3,0.38,,162.51,0.38,,154.24,0.3,,,87.66,0.33,,128.09,0.22,,69.9,0.3,,,84.97,0.32,,130.62,0.22,,83.98,0.3,,63.22,0.29
,,,164.81,0.38,,164.02,0.38,,155.66,0.3,,,88.51,0.33,,129.28,0.22,,70.6,0.3,,,85.83,0.32,,131.88,0.22,,84.86,0.3,,63.88,0.29
,,,166.31,0.38,,165.53,0.38,,157.07,0.3,,,89.36,0.33,,130.47,0.22,,71.31,0.3,,,86.68,0.32,,133.14,0.22,,85.74,0.3,,64.54,0.29
,,,167.81,0.38,,167.03,0.38,,158.48,0.3,,,90.21,0.34,,131.66,0.22,,72.02,0.3,,,87.54,0.32,,134.4,0.22,,86.62,0.3,,65.2,0.29
,,,169.31,0.38,,168.54,0.38,,159.89,0.3,,,91.06,0.34,,132.84,0.22,,72.72,0.3,,,88.39,0.32,,135.66,0.22,,87.51,0.3,,65.86,0.29
,,,170.81,0.39,,170.05,0.38,,161.31,0.31,,,91.91,0.34,,134.03,0.22,,73.43,0.3,,,89.25,0.32,,136.91,0.22,,88.39,0.31,,66.52,0.29
,,,172.31,0.39,,171.55,0.38,,162.72,0.31,,,92.76,0.34,,135.22,0.22,,74.14,0.3,,,90.1,0.32,,138.17,0.22,,89.27,0.31,,67.18,0.29
,,,173.82,0.39,,173.06,0.38,,164.13,0.31,,,93.61,0.34,,136.41,0.22,,74.84,0.3,,,90.96,0.32,,139.43,0.22,,90.16,0.31,,67.84,0.29
,,,175.32,0.39,,174.57,0.38,,165.54,0.31,,,94.46,0.34,,137.6,0.22,,75.55,0.3,,,91.81,0.33,,140.69,0.22,,91.04,0.31,,68.5,0.3
,,,176.82,0.39,,176.07,0.38,,166.96,0.31,,,95.31,0.34,,138.79,0.22,,76.26,0.3,,,92.67,0.33,,141.95,0.22,,91.92,0.31,,69.16,0.3
