Machine Name,Lloyd LRX ,P40-HDO Undamaged,1,,,2,,,3,,,P40-HDO 3 hr Healing,1,,,2,,,3,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.47,0,,-0.54,0,,-0.45,-0.01,,,0,-0.02,,-0.55,0,,-0.27,-0.01
,,,1142.64,1.52,,,,,1090.57,1.43,,,570.69,0.86,,740.08,1.19,,643.02,0.89
,,,1143.83,1.52,,,,,1091.72,1.43,,,571.3,0.86,,740.86,1.19,,643.7,0.89
,,,1145.03,1.52,,,,,1092.87,1.43,,,571.9,0.85,,741.64,1.19,,644.38,0.89
,,,1146.22,1.52,,,,,1094.02,1.43,,,572.51,0.85,,742.42,1.19,,645.06,0.89
,,,1147.42,1.52,,,,,1095.17,1.43,,,573.11,0.85,,743.2,1.19,,645.74,0.89
,,,1148.61,1.52,,,,,1096.32,1.43,,,573.71,0.85,,743.98,1.19,,646.41,0.89
,,,1149.81,1.52,,,,,1097.47,1.43,,,574.32,0.85,,744.76,1.19,,647.09,0.89
,,,1151,1.52,,,,,1098.62,1.43,,,574.92,0.85,,745.53,1.19,,647.77,0.89
,,,1152.2,1.52,,,,,1099.77,1.43,,,575.53,0.85,,746.31,1.19,,648.45,0.89
,,,1153.39,1.52,,,,,1100.92,1.43,,,576.13,0.85,,747.09,1.19,,649.13,0.89
,,,1154.59,1.52,,,,,1102.07,1.42,,,576.74,0.85,,747.87,1.18,,649.81,0.88
,,,1155.78,1.52,,,,,1103.22,1.42,,,577.34,0.85,,748.65,1.18,,650.48,0.88
,,,1156.98,1.52,,,,,1104.37,1.42,,,577.94,0.85,,749.43,1.18,,651.16,0.88
,,,1158.17,1.52,,,,,1105.52,1.42,,,578.55,0.85,,750.21,1.18,,651.84,0.88
,,,1159.37,1.52,,,,,1106.67,1.42,,,579.15,0.85,,750.99,1.18,,652.52,0.88
,,,1160.56,1.52,,,,,1107.82,1.42,,,579.76,0.85,,751.76,1.18,,653.2,0.88
,,,1161.75,1.52,,,,,1108.98,1.41,,,580.36,0.84,,752.54,1.18,,653.88,0.88
,,,1162.95,1.52,,,,,1110.13,1.41,,,580.96,0.84,,753.32,1.18,,654.56,0.88
,,,1164.14,1.52,,,,,1111.28,1.4,,,581.57,0.84,,754.1,1.16,,655.23,0.87
,,,1165.34,1.52,,,,,1112.43,1.39,,,582.17,0.83,,754.88,1.15,,655.91,0.86
,,,1166.53,1.52,,,,,1113.58,1.38,,,582.78,0.83,,755.66,1.14,,656.59,0.85
,,,1167.73,1.52,,,,,1114.73,1.36,,,583.38,0.83,,756.44,1.12,,657.27,0.85
,,,1168.92,1.52,,,,,1115.88,1.36,,,583.99,0.82,,757.21,1.11,,657.95,0.84
,,,1170.12,1.52,,,,,1117.03,1.35,,,584.59,0.82,,757.99,1.11,,658.63,0.84
,,,1171.31,1.52,,,,,1118.18,1.35,,,585.19,0.82,,758.77,1.11,,659.3,0.84
,,,1172.51,1.52,,,,,1119.33,1.34,,,585.8,0.82,,759.55,1.1,,659.98,0.83
,,,1173.7,1.51,,,,,1120.48,1.34,,,586.4,0.81,,760.33,1.1,,660.66,0.83
,,,1174.9,1.5,,,,,1121.63,1.33,,,587.01,0.81,,761.11,1.09,,661.34,0.83
,,,1176.09,1.46,,,,,1122.78,1.33,,,587.61,0.81,,761.89,1.09,,662.02,0.82
,,,1177.29,1.19,,,,,1123.93,1.31,,,588.22,0.79,,762.67,1.08,,662.7,0.81
,,,1178.48,0.85,,,,,1125.08,0.95,,,588.82,0.36,,763.44,1,,663.37,0.59
,,,1179.68,-0.01,,,,,1126.23,0,,,589.42,-0.01,,764.22,0.01,,664.05,0
